,Genero,Peso,Altura
1558,Hombre,92.048,185.667
9646,Mujer,66.737,170.173
4148,Hombre,92.255,179.607
5184,Mujer,55.39,160.885
654,Hombre,76.91,175.56799999999996
4428,Hombre,68.899,164.63099999999997
1469,Hombre,87.178,178.46
8937,Mujer,56.471,157.075
3761,Hombre,86.41799999999998,172.222
6209,Mujer,62.232,161.556
2316,Hombre,84.449,174.03099999999995
2172,Hombre,89.223,173.011
751,Hombre,79.189,174.959
9201,Mujer,55.676,159.781
394,Hombre,77.959,171.674
4622,Hombre,77.958,167.43599999999995
5044,Mujer,57.819,160.69799999999995
9578,Mujer,76.806,175.65
3864,Hombre,92.303,180.341
3269,Hombre,83.58,179.05
8626,Mujer,53.076,152.485
7975,Mujer,54.307,153.05
7302,Mujer,55.565,157.349
422,Hombre,84.244,172.388
8157,Mujer,55.07100000000001,156.859
2386,Hombre,75.271,168.213
9250,Mujer,59.03,159.197
2824,Hombre,93.663,183.583
3472,Hombre,72.785,165.90599999999995
2700,Hombre,97.471,185.131
3408,Hombre,83.23,179.733
2679,Hombre,84.44200000000002,176.541
1259,Hombre,74.249,174.31099999999995
7735,Mujer,68.426,164.67700000000005
5782,Mujer,62.545,161.429
383,Hombre,82.775,180.461
3868,Hombre,85.26899999999998,174.614
7194,Mujer,71.438,166.577
3268,Hombre,99.847,182.288
1385,Hombre,92.816,179.18400000000003
9197,Mujer,58.768,163.025
8764,Mujer,54.066,164.03400000000005
2076,Hombre,93.489,176.703
2026,Hombre,87.84299999999998,182.52
2926,Hombre,89.868,182.206
2835,Hombre,83.02799999999998,178.75599999999997
435,Hombre,85.134,177.641
7706,Mujer,57.776,161.583
3787,Hombre,84.699,170.275
1123,Hombre,75.336,161.533
568,Hombre,73.373,176.354
1952,Hombre,87.988,177.601
5346,Mujer,52.595,155.629
333,Hombre,85.455,181.876
7947,Mujer,52.243,154.879
7356,Mujer,64.832,161.793
683,Hombre,104.744,186.676
7885,Mujer,57.984,151.786
2865,Hombre,85.331,175.007
5997,Mujer,67.054,165.46900000000005
1249,Hombre,79.003,173.705
475,Hombre,79.48100000000002,168.745
7832,Mujer,69.441,164.018
8424,Mujer,58.79600000000001,161.27700000000004
7675,Mujer,55.661,155.72299999999996
8969,Mujer,64.047,163.138
5561,Mujer,57.569,164.88
512,Hombre,94.128,179.947
3106,Hombre,80.15100000000002,170.207
8010,Mujer,79.735,173.229
5410,Mujer,65.707,164.17
9238,Mujer,58.74100000000001,164.14700000000005
6200,Mujer,63.351000000000006,162.09799999999996
2705,Hombre,83.83200000000002,171.731
4485,Hombre,93.626,187.056
1025,Hombre,86.42200000000003,173.239
6853,Mujer,59.07100000000001,161.857
113,Hombre,81.001,174.822
6147,Mujer,69.493,166.43200000000004
3376,Hombre,66.661,166.722
2807,Hombre,84.251,172.118
5048,Mujer,81.197,167.91299999999995
8897,Mujer,63.401,162.757
6128,Mujer,72.303,167.138
9328,Mujer,56.142,162.86700000000005
5402,Mujer,64.189,163.076
2446,Hombre,79.642,173.725
3750,Hombre,89.36399999999998,178.708
6404,Mujer,73.447,164.168
8084,Mujer,71.403,168.553
5198,Mujer,56.146,156.145
9943,Mujer,60.655,157.336
9128,Mujer,53.902,166.486
5942,Mujer,57.31399999999999,155.93200000000004
1189,Hombre,90.533,172.862
6366,Mujer,70.949,171.35
3057,Hombre,89.595,177.995
6309,Mujer,58.098,155.57399999999996
794,Hombre,76.722,168.47799999999995
22,Hombre,66.813,168.05
2569,Hombre,86.546,172.833
1576,Hombre,92.354,182.413
8958,Mujer,60.688,165.555
7859,Mujer,41.396,148.42700000000005
7908,Mujer,74.758,170.722
3455,Hombre,103.379,182.563
4830,Hombre,88.88,179.19799999999995
3469,Hombre,102.585,187.981
1492,Hombre,79.258,170.05900000000003
189,Hombre,70.298,169.521
7578,Mujer,50.719,157.423
1538,Hombre,90.101,175.517
6664,Mujer,71.113,165.225
204,Hombre,75.152,163.826
6696,Mujer,59.393,157.179
9679,Mujer,48.524,155.578
913,Hombre,80.222,172.854
1056,Hombre,89.116,181.599
920,Hombre,77.22800000000002,167.043
8281,Mujer,42.746,148.187
6267,Mujer,66.648,155.92
5180,Mujer,46.813,144.594
2685,Hombre,72.85600000000002,165.68200000000004
1150,Hombre,89.882,181.734
2484,Hombre,87.387,174.1
6969,Mujer,61.235,160.107
6761,Mujer,70.024,170.91
2139,Hombre,85.014,175.449
2434,Hombre,77.905,173.99200000000005
6275,Mujer,69.361,164.937
6517,Mujer,64.344,157.494
419,Hombre,94.904,181.035
8447,Mujer,48.24,150.961
4704,Hombre,78.857,173.44799999999995
8640,Mujer,67.372,160.41899999999995
184,Hombre,90.769,181.678
4135,Hombre,103.206,190.142
6623,Mujer,52.312,156.784
3808,Hombre,96.192,185.202
1904,Hombre,97.047,180.677
8788,Mujer,66.04,164.28900000000004
7997,Mujer,52.82100000000001,159.47299999999996
5748,Mujer,66.786,161.099
900,Hombre,108.069,188.326
4846,Hombre,86.589,166.7
4870,Hombre,92.251,176.985
6139,Mujer,63.699,161.7
3246,Hombre,93.296,176.035
6448,Mujer,56.893,162.809
6389,Mujer,61.767,162.714
2742,Hombre,81.63600000000002,173.011
2864,Hombre,81.297,175.205
9166,Mujer,55.986,157.597
5594,Mujer,53.732,154.701
5142,Mujer,54.651,157.488
7820,Mujer,69.969,163.55200000000005
4501,Hombre,79.681,177.916
3074,Hombre,83.616,173.576
2281,Hombre,79.172,162.524
7863,Mujer,78.422,172.115
2929,Hombre,82.464,178.05200000000005
513,Hombre,91.6,179.03400000000005
7853,Mujer,56.11600000000001,156.89600000000004
9454,Mujer,71.82600000000002,168.553
5701,Mujer,68.72399999999999,168.61700000000005
2837,Hombre,80.395,172.47099999999998
9642,Mujer,81.438,170.602
5107,Mujer,66.43,163.064
7122,Mujer,72.263,172.607
5901,Mujer,75.977,166.69400000000005
9690,Mujer,42.847,147.474
873,Hombre,65.266,163.651
8357,Mujer,43.418,151.879
8619,Mujer,61.298,164.128
1351,Hombre,75.78,169.047
6837,Mujer,47.466,151.166
7501,Mujer,45.5,152.461
56,Hombre,86.303,172.882
7493,Mujer,62.11,162.611
2492,Hombre,89.102,175.046
9506,Mujer,57.149,162.441
2639,Hombre,78.579,172.72799999999995
2236,Hombre,78.327,169.34599999999998
2066,Hombre,98.648,185.679
1700,Hombre,91.998,182.031
1846,Hombre,83.383,177.449
3532,Hombre,96.596,181.095
1885,Hombre,93.464,187.821
44,Hombre,74.312,170.84099999999995
8819,Mujer,36.807,146.464
1568,Hombre,108.34,194.118
2183,Hombre,73.565,168.875
6045,Mujer,61.232,161.859
7714,Mujer,46.927,148.857
1967,Hombre,86.088,174.59599999999998
9027,Mujer,44.167,151.91299999999995
2477,Hombre,104.226,184.76
8441,Mujer,60.035,156.759
5733,Mujer,78.668,171.97299999999996
4426,Hombre,78.127,174.782
649,Hombre,98.684,190.101
3564,Hombre,82.96,175.475
4181,Hombre,98.794,186.537
6046,Mujer,66.14699999999999,171.53900000000004
4934,Hombre,87.304,176.882
8,Hombre,78.58,170.07299999999995
4972,Hombre,90.459,178.449
4938,Hombre,79.539,169.763
7435,Mujer,59.315,158.718
9956,Mujer,63.417,159.388
1215,Hombre,80.27600000000002,174.338
7021,Mujer,62.352,163.642
4993,Hombre,77.145,164.862
348,Hombre,89.29899999999998,181.867
1787,Hombre,83.23100000000002,178.713
6059,Mujer,55.514,161.91299999999995
3923,Hombre,79.337,170.167
5933,Mujer,57.81800000000001,156.847
557,Hombre,95.11,188.273
8326,Mujer,66.36,164.419
8776,Mujer,51.823,152.733
4642,Hombre,72.758,169.775
8675,Mujer,56.843,164.12099999999995
1752,Hombre,78.139,170.945
3116,Hombre,85.385,180.465
5094,Mujer,54.932,154.993
2965,Hombre,89.604,175.66299999999995
8607,Mujer,66.056,164.88099999999997
3231,Hombre,89.676,181.623
5621,Mujer,65.479,164.898
874,Hombre,82.335,169.722
3882,Hombre,79.187,170.765
8584,Mujer,50.976000000000006,148.764
2393,Hombre,78.661,172.395
8726,Mujer,64.78399999999999,163.929
2821,Hombre,76.312,175.907
6227,Mujer,50.695,153.50799999999995
3965,Hombre,89.391,174.78900000000004
5818,Mujer,69.277,169.847
217,Hombre,79.084,170.335
3019,Hombre,75.81,165.12400000000005
4971,Hombre,72.096,165.576
736,Hombre,73.635,169.91
6318,Mujer,50.169,149.775
5929,Mujer,54.455,156.61700000000005
7886,Mujer,56.342,160.009
9138,Mujer,62.01300000000001,159.61700000000005
2074,Hombre,108.864,192.154
7013,Mujer,57.726000000000006,158.62
3610,Hombre,83.729,172.77
5253,Mujer,64.92,173.047
619,Hombre,94.311,187.23
8866,Mujer,63.582,154.632
1054,Hombre,99.169,185.496
9673,Mujer,44.261,154.278
9369,Mujer,66.73100000000001,162.781
9363,Mujer,55.499,158.85299999999995
4834,Hombre,60.791,159.768
3258,Hombre,83.42200000000003,178.93900000000005
7393,Mujer,76.579,170.43900000000005
5286,Mujer,60.719,162.173
7410,Mujer,76.431,169.90599999999995
1403,Hombre,62.797,161.17700000000005
6237,Mujer,57.164,157.43200000000004
7280,Mujer,50.503,162.893
3489,Hombre,86.079,179.983
209,Hombre,83.81200000000003,171.28900000000004
4598,Hombre,76.288,166.872
8234,Mujer,62.81800000000001,161.477
6247,Mujer,58.558,161.321
492,Hombre,85.185,174.78400000000005
8369,Mujer,59.69300000000001,159.236
2818,Hombre,80.813,173.787
4804,Hombre,62.984,160.123
3901,Hombre,78.268,169.197
8032,Mujer,72.058,161.655
5367,Mujer,71.391,168.5
990,Hombre,81.59,175.64700000000005
652,Hombre,76.938,170.05700000000004
765,Hombre,79.658,175.641
9872,Mujer,55.65600000000001,163.579
1867,Hombre,73.633,168.055
3702,Hombre,92.276,172.15099999999995
8522,Mujer,74.999,172.321
5002,Mujer,58.95399999999999,159.71200000000005
6321,Mujer,60.51,161.141
1217,Hombre,95.135,184.345
5257,Mujer,52.567,154.963
6297,Mujer,67.682,163.445
7001,Mujer,50.786,156.578
7387,Mujer,56.636,155.89600000000004
1931,Hombre,78.059,171.166
430,Hombre,105.023,193.01
4484,Hombre,81.963,174.442
6322,Mujer,46.322,150.8
7380,Mujer,68.08800000000001,164.46900000000005
3736,Hombre,88.811,180.793
9009,Mujer,73.355,167.65900000000005
7931,Mujer,71.238,170.899
221,Hombre,74.983,169.201
8692,Mujer,38.396,140.868
9666,Mujer,57.595,157.849
7192,Mujer,51.472,156.705
4858,Hombre,89.738,175.27200000000005
224,Hombre,88.344,174.74200000000005
7367,Mujer,42.88800000000001,151.29399999999995
164,Hombre,87.48899999999998,170.31400000000005
8151,Mujer,54.133,159.685
8773,Mujer,70.638,168.22299999999996
9769,Mujer,66.01,155.924
7100,Mujer,72.703,168.97799999999995
1887,Hombre,95.719,180.689
3167,Hombre,79.122,165.829
5749,Mujer,66.546,167.95
1136,Hombre,87.31700000000002,175.88099999999997
9068,Mujer,66.702,170.66099999999997
1641,Hombre,79.668,170.475
3481,Hombre,96.531,182.025
1740,Hombre,79.357,168.945
2137,Hombre,76.085,168.233
5415,Mujer,55.832,163.54399999999995
7560,Mujer,66.872,164.16400000000004
6713,Mujer,62.633,160.123
3669,Hombre,114.215,194.553
4862,Hombre,91.521,179.076
9525,Mujer,64.72,158.222
614,Hombre,87.634,173.294
7432,Mujer,61.725,166.192
3996,Hombre,57.536,155.779
5815,Mujer,57.112,160.717
534,Hombre,94.333,189.834
2098,Hombre,103.418,190.631
7146,Mujer,77.06,171.958
4066,Hombre,80.244,169.149
6493,Mujer,69.025,172.692
2033,Hombre,97.655,187.248
3143,Hombre,97.686,177.81
7444,Mujer,66.001,168.408
6076,Mujer,53.205,156.75799999999995
6021,Mujer,70.308,160.488
9438,Mujer,68.491,170.683
7622,Mujer,69.07,168.83700000000005
5116,Mujer,64.067,162.35299999999995
5912,Mujer,66.601,163.644
406,Hombre,86.038,179.935
8335,Mujer,56.459,151.804
2753,Hombre,89.179,179.188
6265,Mujer,67.024,160.411
1943,Hombre,85.45200000000001,173.17
1561,Hombre,94.488,188.86900000000003
8600,Mujer,65.753,161.953
1091,Hombre,90.537,183.497
5156,Mujer,54.383,157.808
9356,Mujer,51.187,154.325
1099,Hombre,88.214,180.908
518,Hombre,81.21,173.10299999999995
6832,Mujer,63.029,163.499
3838,Hombre,93.227,179.051
6146,Mujer,77.035,176.015
7183,Mujer,67.14699999999999,167.87400000000005
2450,Hombre,94.167,186.162
4392,Hombre,87.845,177.46099999999996
7074,Mujer,81.337,174.418
1926,Hombre,82.90100000000002,175.482
6817,Mujer,77.439,176.363
6132,Mujer,62.981,166.46
259,Hombre,83.82799999999997,167.226
6605,Mujer,70.477,164.80599999999995
3448,Hombre,74.575,171.549
8025,Mujer,66.186,164.93599999999995
62,Hombre,88.09299999999998,187.178
4777,Hombre,71.242,163.17
2194,Hombre,98.009,176.22400000000005
4390,Hombre,85.454,177.955
5581,Mujer,73.726,168.50599999999997
6312,Mujer,60.895,161.757
5153,Mujer,64.558,168.15400000000002
6417,Mujer,71.39,166.986
5215,Mujer,52.003,158.509
3719,Hombre,96.397,182.303
2955,Hombre,83.65799999999999,169.762
2106,Hombre,91.989,181.388
947,Hombre,79.975,171.447
2887,Hombre,80.65,174.84400000000005
67,Hombre,99.884,183.518
112,Hombre,92.014,181.032
6154,Mujer,71.283,161.67600000000004
9360,Mujer,61.405,157.191
8490,Mujer,70.375,168.398
9530,Mujer,47.424,153.239
3786,Hombre,77.596,166.294
2962,Hombre,83.749,171.77900000000002
2521,Hombre,87.24799999999998,178.847
3978,Hombre,75.50399999999998,166.582
1738,Hombre,82.04899999999998,170.738
6468,Mujer,76.047,168.095
3363,Hombre,84.82,178.011
353,Hombre,85.852,174.632
8729,Mujer,66.546,167.354
8595,Mujer,54.74100000000001,159.918
4872,Hombre,85.87899999999998,177.528
1126,Hombre,83.508,178.195
2603,Hombre,86.723,180.409
5091,Mujer,47.915,155.033
1074,Hombre,97.555,178.058
5949,Mujer,62.952,162.375
1438,Hombre,92.005,184.243
6121,Mujer,51.661,162.238
7906,Mujer,60.059,169.981
3220,Hombre,82.984,171.6
5306,Mujer,54.377,156.968
9932,Mujer,57.645,157.578
9801,Mujer,63.369,155.563
7644,Mujer,66.99,168.55700000000004
7795,Mujer,73.155,172.35
9220,Mujer,76.485,174.71200000000005
1009,Hombre,76.178,173.072
9492,Mujer,44.01300000000001,145.59
4731,Hombre,78.743,166.199
3849,Hombre,97.111,178.455
5542,Mujer,59.39100000000001,160.246
2983,Hombre,85.546,179.55599999999995
7691,Mujer,52.386,149.977
7882,Mujer,52.948,152.876
634,Hombre,87.277,175.607
4056,Hombre,75.196,164.61900000000003
1791,Hombre,78.515,174.37099999999995
969,Hombre,86.613,166.75400000000005
2708,Hombre,107.233,191.745
7305,Mujer,65.684,165.93900000000005
7296,Mujer,77.207,170.7
8650,Mujer,49.327,147.796
6406,Mujer,62.415,164.56099999999995
82,Hombre,107.212,186.614
1106,Hombre,71.001,171.168
4824,Hombre,86.506,171.02200000000005
7448,Mujer,66.923,168.86
70,Hombre,83.228,175.28900000000004
8201,Mujer,49.982,152.049
2784,Hombre,86.926,174.62599999999995
4352,Hombre,90.261,182.185
3128,Hombre,87.81700000000002,176.488
4222,Hombre,87.969,174.74200000000005
2992,Hombre,82.676,176.697
5226,Mujer,65.584,158.564
6512,Mujer,56.541,151.786
3041,Hombre,81.245,167.188
4668,Hombre,82.21600000000002,181.847
5897,Mujer,64.488,162.857
7715,Mujer,57.015,163.665
1703,Hombre,84.14200000000002,171.84099999999995
623,Hombre,92.0,182.807
9813,Mujer,62.919,163.149
5379,Mujer,49.995,147.285
1785,Hombre,98.795,188.581
4453,Hombre,73.062,171.28799999999995
3519,Hombre,78.439,178.234
2559,Hombre,77.74,170.72799999999995
973,Hombre,84.662,171.13
8834,Mujer,65.45100000000001,156.562
2913,Hombre,77.942,172.097
2900,Hombre,69.194,162.363
6335,Mujer,74.324,171.19299999999996
2225,Hombre,84.12299999999998,178.118
4385,Hombre,99.861,184.892
8106,Mujer,46.853,151.17
2710,Hombre,89.19,174.804
539,Hombre,79.814,170.1
7149,Mujer,51.833,159.398
3606,Hombre,72.54899999999998,164.965
4930,Hombre,87.787,171.35
5705,Mujer,75.315,168.925
4481,Hombre,79.443,176.30200000000005
8076,Mujer,70.056,163.406
819,Hombre,102.895,194.496
5800,Mujer,71.595,168.36700000000005
3333,Hombre,69.197,161.72799999999995
729,Hombre,79.116,171.01
5341,Mujer,51.941,156.186
697,Hombre,92.609,181.48
7785,Mujer,68.344,167.398
5611,Mujer,47.036,147.576
1058,Hombre,91.787,176.575
8006,Mujer,53.17,152.173
1336,Hombre,81.642,173.36700000000005
3233,Hombre,88.141,178.491
6446,Mujer,65.501,160.565
7877,Mujer,64.524,160.97799999999995
2125,Hombre,87.18299999999998,178.135
4669,Hombre,86.346,177.155
5842,Mujer,54.598,158.881
7563,Mujer,57.023,157.876
5037,Mujer,59.177,153.391
6534,Mujer,57.607,164.69
5638,Mujer,63.106,165.028
1655,Hombre,89.904,173.919
6848,Mujer,58.785,164.33900000000003
9541,Mujer,58.137,154.155
713,Hombre,89.014,179.72400000000005
3443,Hombre,89.869,179.03
1518,Hombre,85.801,174.606
5393,Mujer,77.493,176.824
8467,Mujer,58.297,159.41299999999995
1856,Hombre,99.543,177.63299999999995
4301,Hombre,62.562,160.11
9276,Mujer,75.27199999999998,164.12400000000005
526,Hombre,78.837,176.403
5588,Mujer,56.895,155.54399999999995
2279,Hombre,86.295,178.00099999999995
8831,Mujer,56.486,152.691
9283,Mujer,68.087,161.648
9830,Mujer,56.433,155.513
4992,Hombre,91.78,180.555
5411,Mujer,60.624,161.329
3071,Hombre,79.78699999999998,174.291
9433,Mujer,83.33,176.446
9151,Mujer,63.271,162.36
682,Hombre,91.548,175.96400000000003
6900,Mujer,54.097,161.38
4277,Hombre,68.471,165.503
3789,Hombre,86.927,175.44299999999996
3744,Hombre,90.855,177.459
6697,Mujer,52.201,150.33
6428,Mujer,51.978,159.928
9375,Mujer,54.722,153.273
6504,Mujer,68.1,169.52200000000005
6563,Mujer,60.054,156.07
7065,Mujer,64.438,165.247
5864,Mujer,70.98899999999998,168.79
8716,Mujer,57.756,163.813
9564,Mujer,42.903,149.013
2293,Hombre,98.247,188.4
617,Hombre,70.545,166.081
7455,Mujer,62.165,172.321
1226,Hombre,75.19800000000002,167.437
9289,Mujer,62.07100000000001,159.431
1050,Hombre,93.27,177.53400000000005
2744,Hombre,91.822,178.155
8647,Mujer,59.358,158.395
7293,Mujer,69.3,167.26
5849,Mujer,40.668,146.952
4378,Hombre,78.313,167.632
2562,Hombre,92.46,182.614
2505,Hombre,70.70100000000002,164.424
2776,Hombre,87.912,180.153
4044,Hombre,97.09,188.941
9386,Mujer,48.24800000000001,157.503
3944,Hombre,82.973,170.15
5246,Mujer,66.702,165.41400000000004
3425,Hombre,95.637,182.462
7860,Mujer,61.28100000000001,162.866
3790,Hombre,68.67399999999999,163.39
4253,Hombre,75.42399999999998,167.801
3101,Hombre,88.162,179.66
6539,Mujer,59.855,158.27100000000004
3582,Hombre,74.4,168.472
8521,Mujer,69.016,172.497
4877,Hombre,87.73700000000002,177.597
1708,Hombre,79.041,172.6
2372,Hombre,81.887,178.33900000000003
9432,Mujer,54.083,153.401
9934,Mujer,78.387,172.984
7731,Mujer,57.04600000000001,156.957
8578,Mujer,46.78,155.227
6380,Mujer,63.964,161.464
7651,Mujer,65.365,169.21400000000003
9396,Mujer,65.041,167.47400000000005
4903,Hombre,86.95100000000002,178.149
7242,Mujer,62.77,158.091
9267,Mujer,65.718,157.97299999999996
1309,Hombre,75.822,165.774
9387,Mujer,64.1,158.993
2758,Hombre,81.183,168.924
5243,Mujer,53.601000000000006,159.366
7982,Mujer,60.215,158.747
6850,Mujer,59.63800000000001,161.709
5301,Mujer,55.137,160.38299999999995
6686,Mujer,53.247,162.755
896,Hombre,66.903,158.81799999999996
6316,Mujer,56.389,158.774
8553,Mujer,67.73100000000001,171.31799999999996
2584,Hombre,84.796,179.298
7999,Mujer,56.701,154.537
2230,Hombre,82.152,171.321
5684,Mujer,57.08600000000001,159.5
4996,Hombre,71.938,174.51
4876,Hombre,77.822,171.82299999999995
6907,Mujer,52.47,160.143
678,Hombre,68.312,161.32299999999995
1039,Hombre,72.298,160.803
9634,Mujer,63.56100000000001,167.032
7848,Mujer,56.502,152.662
1250,Hombre,89.946,179.195
1231,Hombre,95.542,181.416
3829,Hombre,95.772,184.451
5085,Mujer,56.76600000000001,157.55
8356,Mujer,74.439,171.991
6364,Mujer,62.596,161.23
559,Hombre,75.782,164.005
8294,Mujer,70.331,167.108
6041,Mujer,46.487,155.701
5090,Mujer,56.32,161.325
461,Hombre,82.89,169.12599999999995
10,Hombre,83.521,179.606
3560,Hombre,71.89699999999998,160.289
8053,Mujer,53.549,156.424
3713,Hombre,75.627,162.536
1776,Hombre,97.023,185.538
8021,Mujer,61.271,162.064
3447,Hombre,82.696,176.697
5206,Mujer,49.736,154.194
6294,Mujer,74.79899999999998,175.266
5161,Mujer,60.289,162.989
9543,Mujer,58.743,161.009
9111,Mujer,64.18,164.06900000000005
3350,Hombre,76.723,172.52700000000004
5318,Mujer,52.986,154.73
579,Hombre,77.907,175.703
4541,Hombre,78.866,170.622
5835,Mujer,63.233,161.605
3854,Hombre,91.878,179.602
6016,Mujer,68.96600000000001,167.577
2075,Hombre,88.18,175.812
2051,Hombre,76.40100000000002,167.475
1112,Hombre,73.226,165.271
8264,Mujer,59.342,149.599
850,Hombre,83.84299999999998,180.09900000000005
8142,Mujer,64.01100000000001,160.144
4240,Hombre,82.87200000000001,174.84400000000005
9901,Mujer,67.81,166.685
9016,Mujer,49.39100000000001,151.813
1062,Hombre,92.739,180.192
7273,Mujer,56.761,156.643
104,Hombre,82.975,177.27700000000004
6010,Mujer,57.008,161.72299999999996
6105,Mujer,45.597,149.349
6751,Mujer,64.676,159.866
3763,Hombre,91.462,178.05700000000004
6613,Mujer,66.457,159.477
3895,Hombre,64.119,161.965
5592,Mujer,62.398,156.639
9354,Mujer,58.996,163.705
1520,Hombre,77.179,170.864
2713,Hombre,86.667,169.977
290,Hombre,107.748,189.395
3398,Hombre,89.18299999999998,175.215
2014,Hombre,121.687,199.824
7124,Mujer,51.117,145.844
3242,Hombre,86.07700000000001,178.19799999999995
4234,Hombre,81.083,172.009
1806,Hombre,78.156,179.342
9266,Mujer,69.831,165.929
9174,Mujer,71.35300000000002,169.783
1045,Hombre,74.57300000000002,159.782
7946,Mujer,57.12600000000001,154.421
3828,Hombre,91.125,173.761
6845,Mujer,65.928,162.41899999999995
524,Hombre,86.86200000000002,177.85
9221,Mujer,63.385,166.237
2046,Hombre,76.681,167.886
7953,Mujer,55.051,160.656
2126,Hombre,92.675,180.888
849,Hombre,103.004,194.131
1881,Hombre,68.098,170.1
4690,Hombre,85.14,176.74400000000003
7687,Mujer,55.108,155.628
2032,Hombre,79.803,175.398
9216,Mujer,44.422,152.159
3148,Hombre,98.848,184.682
2380,Hombre,93.898,187.716
5192,Mujer,71.051,168.679
521,Hombre,89.538,178.079
4970,Hombre,81.665,175.187
9135,Mujer,56.865,164.585
9821,Mujer,59.522,160.38299999999995
8051,Mujer,43.615,145.423
8063,Mujer,44.869,152.91899999999995
7713,Mujer,64.782,166.636
2378,Hombre,79.92,174.06900000000005
5504,Mujer,62.674,157.123
3493,Hombre,99.514,186.806
8297,Mujer,47.625,152.25799999999995
8621,Mujer,46.066,157.381
9798,Mujer,61.963,159.35399999999996
3090,Hombre,108.949,188.087
8477,Mujer,51.316,151.55700000000004
2568,Hombre,82.84899999999998,175.632
2465,Hombre,84.801,174.328
9184,Mujer,52.92100000000001,152.966
6432,Mujer,68.90899999999999,172.885
4248,Hombre,92.286,180.803
1145,Hombre,86.79,183.286
8613,Mujer,57.32,155.94899999999996
2495,Hombre,85.19200000000002,171.24900000000005
8179,Mujer,63.382,167.424
3574,Hombre,94.983,183.147
8530,Mujer,59.508,160.421
3461,Hombre,83.57700000000001,176.821
9843,Mujer,57.47,155.282
2083,Hombre,74.98899999999998,171.822
957,Hombre,77.008,174.798
8033,Mujer,65.524,170.703
6254,Mujer,56.50100000000001,157.933
3900,Hombre,91.348,178.976
6253,Mujer,77.524,169.515
7033,Mujer,57.172,161.734
9604,Mujer,54.03100000000001,165.044
548,Hombre,82.165,171.275
4090,Hombre,96.929,181.941
884,Hombre,89.17299999999999,177.331
36,Hombre,88.868,174.68599999999995
8041,Mujer,57.31800000000001,157.376
1914,Hombre,75.88,166.04
5394,Mujer,42.07899999999999,152.222
894,Hombre,81.98700000000002,174.84099999999995
601,Hombre,75.725,170.29
6475,Mujer,73.563,171.99
7353,Mujer,63.694,162.466
6251,Mujer,57.514,156.805
3681,Hombre,82.803,173.896
6476,Mujer,53.24,151.928
60,Hombre,90.094,181.237
9631,Mujer,72.51100000000002,170.783
3698,Hombre,79.699,175.47299999999996
2381,Hombre,81.16,176.38
6788,Mujer,69.812,164.59099999999995
2515,Hombre,65.917,160.967
377,Hombre,82.51,174.989
8341,Mujer,69.836,169.18
3784,Hombre,89.868,177.07
659,Hombre,71.96,175.173
4796,Hombre,73.763,170.92700000000005
5130,Mujer,62.74100000000001,164.438
9259,Mujer,61.383,160.59
7405,Mujer,66.736,161.911
4879,Hombre,95.148,180.599
4294,Hombre,91.26,181.321
7617,Mujer,40.021,140.123
6141,Mujer,70.584,172.717
8653,Mujer,60.819,153.371
7629,Mujer,46.165,150.601
5240,Mujer,54.012,155.637
7747,Mujer,66.867,162.415
2557,Hombre,85.815,174.956
4697,Hombre,93.791,180.097
648,Hombre,89.728,180.436
9136,Mujer,66.51899999999999,165.63299999999995
7837,Mujer,59.882,161.07
4506,Hombre,72.32600000000002,160.702
1649,Hombre,74.119,166.386
8628,Mujer,56.264,158.664
4854,Hombre,75.472,165.73
9269,Mujer,60.265,158.563
9169,Mujer,66.554,164.303
7750,Mujer,52.858,156.411
9717,Mujer,70.795,167.94400000000005
1213,Hombre,102.979,183.402
5714,Mujer,75.932,171.09099999999995
2234,Hombre,73.789,165.02200000000005
1337,Hombre,92.893,183.614
6972,Mujer,49.074,158.645
2430,Hombre,78.038,168.69099999999997
7900,Mujer,71.59899999999998,168.082
5986,Mujer,54.277,158.634
4233,Hombre,88.446,179.265
3875,Hombre,74.75399999999998,167.917
1526,Hombre,93.771,178.03
4402,Hombre,65.655,154.639
797,Hombre,88.98899999999998,180.695
6498,Mujer,61.887,159.908
5813,Mujer,68.188,171.22400000000005
984,Hombre,84.883,173.835
6158,Mujer,62.806,162.02
4579,Hombre,71.12100000000002,164.44099999999997
6804,Mujer,53.133,155.784
3709,Hombre,70.847,165.875
8199,Mujer,71.525,165.979
9126,Mujer,68.898,165.875
8733,Mujer,70.03699999999999,169.263
1052,Hombre,100.033,180.529
384,Hombre,86.176,173.44
1379,Hombre,89.428,176.15
5089,Mujer,79.911,172.52900000000002
1010,Hombre,93.019,176.71200000000005
3403,Hombre,74.98100000000002,159.299
6893,Mujer,58.286,152.45
4418,Hombre,84.1,177.074
9349,Mujer,63.31399999999999,165.13
8286,Mujer,60.472,165.095
149,Hombre,94.562,184.497
8898,Mujer,57.022,157.18
9577,Mujer,59.789,158.358
9094,Mujer,61.91,157.394
9812,Mujer,61.288,153.265
9041,Mujer,56.70399999999999,155.857
6802,Mujer,52.283,153.378
8796,Mujer,60.237,156.593
2601,Hombre,66.014,164.19400000000005
4229,Hombre,92.992,181.72
2644,Hombre,74.084,165.52900000000002
6540,Mujer,61.234,166.134
1964,Hombre,88.006,178.708
9630,Mujer,73.918,169.317
5485,Mujer,61.69600000000001,162.215
7793,Mujer,78.084,173.106
8755,Mujer,56.165,157.89
